locus_tag	ftype	length_bp	gene	EC_number	COG	product
FCDJCBPM_03603	CDS	732	rlmB	2.1.1.185	COG0566	23S rRNA (guanosine-2'-O-)-methyltransferase RlmB
FCDJCBPM_03604	gene	2604	rnr			
FCDJCBPM_03604	CDS	2604	rnr	3.1.13.1	COG0557	Ribonuclease R
FCDJCBPM_03605	gene	1299	purA			
FCDJCBPM_03605	CDS	1299	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
FCDJCBPM_03606	gene	201				
FCDJCBPM_03606	CDS	201				hypothetical protein
FCDJCBPM_03607	gene	525				
FCDJCBPM_03607	CDS	525				hypothetical protein
FCDJCBPM_03608	gene	285				
FCDJCBPM_03608	CDS	285				hypothetical protein
FCDJCBPM_03609	gene	369				
FCDJCBPM_03609	CDS	369				hypothetical protein
FCDJCBPM_03610	gene	519				
FCDJCBPM_03610	CDS	519				hypothetical protein
FCDJCBPM_03611	gene	126				
FCDJCBPM_03611	CDS	126				hypothetical protein
FCDJCBPM_03612	gene	1017	hflC			
FCDJCBPM_03612	CDS	1017	hflC		COG0330	Modulator of FtsH protease HflC
FCDJCBPM_03613	gene	1266	hflK			
FCDJCBPM_03613	CDS	1266	hflK		COG0330	Modulator of FtsH protease HflK
FCDJCBPM_03614	gene	1281	hflX			
FCDJCBPM_03614	CDS	1281	hflX		COG2262	GTPase HflX
FCDJCBPM_03615	gene	306	hfq			
FCDJCBPM_03615	CDS	306	hfq		COG1923	RNA-binding protein Hfq
FCDJCBPM_03616	gene	897	miaA			
FCDJCBPM_03616	CDS	897	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
FCDJCBPM_03617	gene	2334	mutL			
FCDJCBPM_03617	CDS	2334	mutL			DNA mismatch repair protein MutL
FCDJCBPM_03618	gene	1728				
FCDJCBPM_03618	CDS	1728				hypothetical protein
FCDJCBPM_03619	gene	480	tsaE			
FCDJCBPM_03619	CDS	480	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
FCDJCBPM_03620	gene	1515	nnr			
FCDJCBPM_03620	CDS	1515	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
FCDJCBPM_03621	gene	1080	queG			
FCDJCBPM_03621	CDS	1080	queG	1.17.99.6		Epoxyqueuosine reductase
FCDJCBPM_03622	gene	75				
FCDJCBPM_03622	tRNA	75				tRNA-Gly(gcc)
FCDJCBPM_03623	gene	1356	nhaP			
FCDJCBPM_03623	CDS	1356	nhaP			K(+)/H(+) antiporter NhaP
FCDJCBPM_03624	gene	513				
FCDJCBPM_03624	CDS	513				hypothetical protein
FCDJCBPM_03625	gene	909	syrM1_1			
FCDJCBPM_03625	CDS	909	syrM1_1			HTH-type transcriptional regulator SyrM 1
FCDJCBPM_03626	gene	1122	gmd			
FCDJCBPM_03626	CDS	1122	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
FCDJCBPM_03627	gene	774				
FCDJCBPM_03627	CDS	774				hypothetical protein
FCDJCBPM_03628	gene	732	tagH			
FCDJCBPM_03628	CDS	732	tagH	7.5.2.4		Teichoic acids export ATP-binding protein TagH
FCDJCBPM_03629	gene	939	fcl			
FCDJCBPM_03629	CDS	939	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
FCDJCBPM_03630	gene	1251				
FCDJCBPM_03630	CDS	1251				hypothetical protein
FCDJCBPM_03631	gene	75				
FCDJCBPM_03631	tRNA	75				tRNA-Gly(gcc)
FCDJCBPM_03632	gene	858	catM			
FCDJCBPM_03632	CDS	858	catM			HTH-type transcriptional regulator CatM
FCDJCBPM_03633	gene	717	ydfK			
FCDJCBPM_03633	CDS	717	ydfK		COG1811	putative membrane protein YdfK
FCDJCBPM_03634	gene	570	ubiX_2			
FCDJCBPM_03634	CDS	570	ubiX_2	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
FCDJCBPM_03635	gene	1482	lpdC			
FCDJCBPM_03635	CDS	1482	lpdC	4.1.1.59	COG0043	Gallate decarboxylase
FCDJCBPM_03636	gene	543				
FCDJCBPM_03636	CDS	543				hypothetical protein
FCDJCBPM_03637	gene	795	yqjH			
FCDJCBPM_03637	CDS	795	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
FCDJCBPM_03638	gene	666	kdpE			
FCDJCBPM_03638	CDS	666	kdpE		COG0745	KDP operon transcriptional regulatory protein KdpE
FCDJCBPM_03639	gene	2685	kdpD			
FCDJCBPM_03639	CDS	2685	kdpD	2.7.13.3	COG2205	Sensor protein KdpD
FCDJCBPM_03640	gene	576	kdpC			
FCDJCBPM_03640	CDS	576	kdpC		COG2156	Potassium-transporting ATPase KdpC subunit
FCDJCBPM_03641	gene	2049	kdpB_2			
FCDJCBPM_03641	CDS	2049	kdpB_2	7.2.2.6	COG2216	Potassium-transporting ATPase ATP-binding subunit
FCDJCBPM_03642	gene	1683	kdpA			
FCDJCBPM_03642	CDS	1683	kdpA		COG2060	Potassium-transporting ATPase potassium-binding subunit
FCDJCBPM_03643	gene	75				
FCDJCBPM_03643	tRNA	75				tRNA-Gly(gcc)
FCDJCBPM_03644	gene	546	orn			
FCDJCBPM_03644	CDS	546	orn	3.1.-.-	COG1949	Oligoribonuclease
FCDJCBPM_03645	gene	1038	rsgA			
FCDJCBPM_03645	CDS	1038	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
FCDJCBPM_03646	gene	888	psd			
FCDJCBPM_03646	CDS	888	psd	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
FCDJCBPM_03647	gene	3321	mscM			
FCDJCBPM_03647	CDS	3321	mscM		COG3264	Miniconductance mechanosensitive channel MscM
FCDJCBPM_03648	gene	978	epmA			
FCDJCBPM_03648	CDS	978	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
FCDJCBPM_03649	gene	540	blc			
FCDJCBPM_03649	CDS	540	blc		COG3040	Outer membrane lipoprotein Blc
FCDJCBPM_03650	gene	132				
FCDJCBPM_03650	CDS	132				hypothetical protein
FCDJCBPM_03651	gene	567	efp			
FCDJCBPM_03651	CDS	567	efp		COG0231	Elongation factor P
FCDJCBPM_03652	gene	1029	epmB			
FCDJCBPM_03652	CDS	1029	epmB	5.4.3.-	COG1509	L-lysine 2,3-aminomutase
FCDJCBPM_03653	gene	357				
FCDJCBPM_03653	CDS	357				hypothetical protein
FCDJCBPM_03654	gene	1647	groL			
FCDJCBPM_03654	CDS	1647	groL		COG0459	60 kDa chaperonin
FCDJCBPM_03655	gene	294	groS			
FCDJCBPM_03655	CDS	294	groS		COG0234	10 kDa chaperonin
FCDJCBPM_03656	gene	456				
FCDJCBPM_03656	CDS	456				hypothetical protein
FCDJCBPM_03657	gene	1437	aspA			
FCDJCBPM_03657	CDS	1437	aspA	4.3.1.1	COG1027	Aspartate ammonia-lyase
FCDJCBPM_03658	gene	369	cutA			
FCDJCBPM_03658	CDS	369	cutA		COG1324	Divalent-cation tolerance protein CutA
FCDJCBPM_03659	gene	1767	dsbD			
FCDJCBPM_03659	CDS	1767	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
FCDJCBPM_03660	gene	576				
FCDJCBPM_03660	CDS	576				hypothetical protein
FCDJCBPM_03661	gene	76				
FCDJCBPM_03661	tRNA	76				tRNA-Phe(gaa)
FCDJCBPM_03662	gene	891	cdiA			
FCDJCBPM_03662	CDS	891	cdiA	3.1.-.-	COG3210	16S rRNA endonuclease CdiA
FCDJCBPM_03663	gene	291				
FCDJCBPM_03663	CDS	291				hypothetical protein
FCDJCBPM_03664	gene	372	yidH			
FCDJCBPM_03664	CDS	372	yidH		COG2149	Inner membrane protein YidH
FCDJCBPM_03665	gene	315				
FCDJCBPM_03665	CDS	315				hypothetical protein
FCDJCBPM_03666	gene	1230				
FCDJCBPM_03666	CDS	1230				hypothetical protein
FCDJCBPM_03667	gene	369	dgkA			
FCDJCBPM_03667	CDS	369	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
FCDJCBPM_03668	gene	603	aroK_2			
FCDJCBPM_03668	CDS	603	aroK_2	2.7.1.71		Shikimate kinase
FCDJCBPM_03669	gene	945	panS			
FCDJCBPM_03669	CDS	945	panS		COG0385	Pantothenate precursors transporter PanS
FCDJCBPM_03670	gene	771				
FCDJCBPM_03670	CDS	771				hypothetical protein
FCDJCBPM_03671	gene	933				
FCDJCBPM_03671	CDS	933				hypothetical protein
FCDJCBPM_03672	gene	261	bhsA_4			
FCDJCBPM_03672	CDS	261	bhsA_4			Multiple stress resistance protein BhsA
FCDJCBPM_03673	gene	1797	arnT_3			
FCDJCBPM_03673	CDS	1797	arnT_3	2.4.2.43		Undecaprenyl phosphate-alpha-4-amino-4-deoxy-L-arabinose arabinosyl transferase
FCDJCBPM_03674	gene	978	arnC_3			
FCDJCBPM_03674	CDS	978	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
FCDJCBPM_03675	gene	495				
FCDJCBPM_03675	CDS	495				hypothetical protein
FCDJCBPM_03676	gene	435				
FCDJCBPM_03676	CDS	435				hypothetical protein
FCDJCBPM_03677	gene	666				
FCDJCBPM_03677	CDS	666				hypothetical protein
FCDJCBPM_03678	gene	651				
FCDJCBPM_03678	CDS	651		2.1.1.6	COG4122	Catechol O-methyltransferase
FCDJCBPM_03679	gene	717	livF_2			
FCDJCBPM_03679	CDS	717	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
FCDJCBPM_03680	gene	876	lptB_1			
FCDJCBPM_03680	CDS	876	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FCDJCBPM_03681	gene	1287				
FCDJCBPM_03681	CDS	1287				hypothetical protein
FCDJCBPM_03682	gene	915	livH			
FCDJCBPM_03682	CDS	915	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
FCDJCBPM_03683	gene	1122	livJ			
FCDJCBPM_03683	CDS	1122	livJ		COG0683	Leu/Ile/Val-binding protein
FCDJCBPM_03684	gene	1407	yifK			
FCDJCBPM_03684	CDS	1407	yifK		COG1113	putative transport protein YifK
FCDJCBPM_03685	gene	459				
FCDJCBPM_03685	CDS	459				hypothetical protein
FCDJCBPM_03686	gene	189				
FCDJCBPM_03686	CDS	189				hypothetical protein
FCDJCBPM_03687	gene	108				
FCDJCBPM_03687	CDS	108				hypothetical protein
FCDJCBPM_03688	gene	1860				
FCDJCBPM_03688	CDS	1860		3.2.1.28	COG3387	Trehalase
FCDJCBPM_03689	gene	1044	yedI			
FCDJCBPM_03689	CDS	1044	yedI		COG2354	Inner membrane protein YedI
FCDJCBPM_03690	gene	297				
FCDJCBPM_03690	CDS	297		1.-.-.-	COG1359	Putative monooxygenase
FCDJCBPM_03691	gene	867	aidA_1			
FCDJCBPM_03691	CDS	867	aidA_1			Quorum-quenching protein AidA
FCDJCBPM_03692	gene	1629	pdeG			
FCDJCBPM_03692	CDS	1629	pdeG	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeG
FCDJCBPM_03693	gene	738	esaR_2			
FCDJCBPM_03693	CDS	738	esaR_2			Transcriptional activator protein EsaR
FCDJCBPM_03694	gene	630	esaI			
FCDJCBPM_03694	CDS	630	esaI	2.3.1.184		Acyl-homoserine-lactone synthase
FCDJCBPM_03695	gene	900	yghA			
FCDJCBPM_03695	CDS	900	yghA	1.-.-.-		putative oxidoreductase YghA
FCDJCBPM_03696	gene	426	exbD			
FCDJCBPM_03696	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
FCDJCBPM_03697	gene	1008	tolQ_2			
FCDJCBPM_03697	CDS	1008	tolQ_2			Tol-Pal system protein TolQ
FCDJCBPM_03698	gene	198				
FCDJCBPM_03698	CDS	198				hypothetical protein
FCDJCBPM_03699	gene	1200	metC			
FCDJCBPM_03699	CDS	1200	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
FCDJCBPM_03700	gene	663	yghB			
FCDJCBPM_03700	CDS	663	yghB		COG0586	Inner membrane protein YghB
FCDJCBPM_03701	gene	831	dkgA			
FCDJCBPM_03701	CDS	831	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
FCDJCBPM_03702	gene	1422	ftsP			
FCDJCBPM_03702	CDS	1422	ftsP		COG2132	Cell division protein FtsP
FCDJCBPM_03703	gene	735	plsC			
FCDJCBPM_03703	CDS	735	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
FCDJCBPM_03704	gene	2274	parC			
FCDJCBPM_03704	CDS	2274	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
FCDJCBPM_03705	gene	315	ygiN			
FCDJCBPM_03705	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
FCDJCBPM_03706	gene	1200	mtnK			
FCDJCBPM_03706	CDS	1200	mtnK	2.7.1.100	COG4857	Methylthioribose kinase
FCDJCBPM_03707	gene	1044	mtnA			
FCDJCBPM_03707	CDS	1044	mtnA	5.3.1.23	COG0182	Methylthioribose-1-phosphate isomerase
FCDJCBPM_03708	gene	546	mtnD_1			
FCDJCBPM_03708	CDS	546	mtnD_1	1.13.11.54	COG1791	Acireductone dioxygenase
FCDJCBPM_03709	gene	687	mtnC			
FCDJCBPM_03709	CDS	687	mtnC	3.1.3.77		Enolase-phosphatase E1
FCDJCBPM_03710	gene	615	mtnB_1			
FCDJCBPM_03710	CDS	615	mtnB_1	4.2.1.109	COG0235	Methylthioribulose-1-phosphate dehydratase
FCDJCBPM_03711	gene	1908	parE			
FCDJCBPM_03711	CDS	1908	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
FCDJCBPM_03712	gene	582				
FCDJCBPM_03712	CDS	582				hypothetical protein
FCDJCBPM_03713	gene	828	cpdA_4			
FCDJCBPM_03713	CDS	828	cpdA_4	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
FCDJCBPM_03714	gene	426				
FCDJCBPM_03714	CDS	426				hypothetical protein
FCDJCBPM_03715	gene	633	nudF			
FCDJCBPM_03715	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
FCDJCBPM_03716	gene	1527	tolC			
FCDJCBPM_03716	CDS	1527	tolC			Outer membrane protein TolC
FCDJCBPM_03717	gene	651				
FCDJCBPM_03717	CDS	651				hypothetical protein
FCDJCBPM_03718	gene	1161	ygiC			
FCDJCBPM_03718	CDS	1161	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
FCDJCBPM_03719	gene	783	ygiD			
FCDJCBPM_03719	CDS	783	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
FCDJCBPM_03720	gene	666				
FCDJCBPM_03720	CDS	666				hypothetical protein
FCDJCBPM_03721	gene	837	ribB			
FCDJCBPM_03721	CDS	837	ribB	4.1.99.12		3,4-dihydroxy-2-butanone 4-phosphate synthase
FCDJCBPM_03722	gene	429	ubiK			
FCDJCBPM_03722	CDS	429	ubiK			Ubiquinone biosynthesis accessory factor UbiK
FCDJCBPM_03723	gene	1434	hldE			
FCDJCBPM_03723	CDS	1434	hldE		COG2870	Bifunctional protein HldE
FCDJCBPM_03724	gene	2814	glnE			
FCDJCBPM_03724	CDS	2814	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
FCDJCBPM_03725	gene	1296	ygiF			
FCDJCBPM_03725	CDS	1296	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
FCDJCBPM_03726	gene	621				
FCDJCBPM_03726	CDS	621				hypothetical protein
FCDJCBPM_03727	gene	1248	cca			
FCDJCBPM_03727	CDS	1248	cca		COG0617	Multifunctional CCA protein
FCDJCBPM_03728	gene	822	uppP			
FCDJCBPM_03728	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
FCDJCBPM_03729	gene	360	folB			
FCDJCBPM_03729	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
FCDJCBPM_03730	gene	630	plsY			
FCDJCBPM_03730	CDS	630	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
FCDJCBPM_03731	gene	1026	tsaD			
FCDJCBPM_03731	CDS	1026	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
FCDJCBPM_03732	gene	216	rpsU			
FCDJCBPM_03732	CDS	216	rpsU		COG0828	30S ribosomal protein S21
FCDJCBPM_03733	gene	1749	dnaG			
FCDJCBPM_03733	CDS	1749	dnaG	2.7.7.-	COG0358	DNA primase
FCDJCBPM_03734	gene	1848	rpoD			
FCDJCBPM_03734	CDS	1848	rpoD		COG0568	RNA polymerase sigma factor RpoD
FCDJCBPM_03735	gene	498	mug			
FCDJCBPM_03735	CDS	498	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
FCDJCBPM_03736	gene	76				
FCDJCBPM_03736	tRNA	76				tRNA-Met(cat)
FCDJCBPM_03737	gene	312	higB-2_3			
FCDJCBPM_03737	CDS	312	higB-2_3		COG2026	Toxin HigB-2
FCDJCBPM_03738	gene	297				
FCDJCBPM_03738	CDS	297				hypothetical protein
FCDJCBPM_03739	gene	357				
FCDJCBPM_03739	CDS	357				hypothetical protein
FCDJCBPM_03740	gene	1302	abaF_7			
FCDJCBPM_03740	CDS	1302	abaF_7			Fosfomycin resistance protein AbaF
FCDJCBPM_03741	gene	336				
FCDJCBPM_03741	CDS	336				hypothetical protein
FCDJCBPM_03742	gene	933				
FCDJCBPM_03742	CDS	933				hypothetical protein
FCDJCBPM_03743	gene	738	lutR_2			
FCDJCBPM_03743	CDS	738	lutR_2		COG2186	HTH-type transcriptional regulator LutR
FCDJCBPM_03744	gene	1170				
FCDJCBPM_03744	CDS	1170				hypothetical protein
FCDJCBPM_03745	gene	1101				
FCDJCBPM_03745	CDS	1101				hypothetical protein
FCDJCBPM_03746	gene	852				
FCDJCBPM_03746	CDS	852		1.-.-.-	COG0656	putative oxidoreductase/MSMEI_2347
FCDJCBPM_03747	gene	204				
FCDJCBPM_03747	CDS	204				hypothetical protein
FCDJCBPM_03748	gene	147				
FCDJCBPM_03748	CDS	147				hypothetical protein
FCDJCBPM_03749	gene	186				
FCDJCBPM_03749	CDS	186				hypothetical protein
FCDJCBPM_03750	gene	594				
FCDJCBPM_03750	CDS	594				hypothetical protein
FCDJCBPM_03751	gene	1275				
FCDJCBPM_03751	CDS	1275				hypothetical protein
FCDJCBPM_03752	gene	300				
FCDJCBPM_03752	CDS	300				hypothetical protein
FCDJCBPM_03753	gene	1137	rlmG			
FCDJCBPM_03753	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
FCDJCBPM_03754	gene	1059	iolU			
FCDJCBPM_03754	CDS	1059	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
FCDJCBPM_03755	gene	738	pdxT			
FCDJCBPM_03755	CDS	738	pdxT	3.5.1.2		Pyridoxal 5'-phosphate synthase subunit PdxT
FCDJCBPM_03756	gene	966	alx			
FCDJCBPM_03756	CDS	966	alx		COG0861	Putative membrane-bound redox modulator Alx
FCDJCBPM_03757	gene	555	ygjV			
FCDJCBPM_03757	CDS	555	ygjV			Inner membrane protein YgjV
FCDJCBPM_03758	gene	1488	uxaA			
FCDJCBPM_03758	CDS	1488	uxaA	4.2.1.7	COG2721	Altronate dehydratase
FCDJCBPM_03759	gene	1452	uxaB			
FCDJCBPM_03759	CDS	1452	uxaB	1.1.1.58	COG0246	Altronate oxidoreductase
FCDJCBPM_03760	gene	1410	uxaC			
FCDJCBPM_03760	CDS	1410	uxaC	5.3.1.12	COG1904	Uronate isomerase
FCDJCBPM_03761	gene	1290	exuT_3			
FCDJCBPM_03761	CDS	1290	exuT_3			Hexuronate transporter
FCDJCBPM_03762	gene	777	lldR_4			
FCDJCBPM_03762	CDS	777	lldR_4		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
FCDJCBPM_03763	gene	1023				
FCDJCBPM_03763	CDS	1023				hypothetical protein
FCDJCBPM_03764	gene	957				
FCDJCBPM_03764	CDS	957				hypothetical protein
FCDJCBPM_03765	gene	705				
FCDJCBPM_03765	CDS	705				hypothetical protein
FCDJCBPM_03766	gene	672	yqjA			
FCDJCBPM_03766	CDS	672	yqjA		COG0586	Inner membrane protein YqjA
FCDJCBPM_03767	gene	390	mzrA			
FCDJCBPM_03767	CDS	390	mzrA			Modulator protein MzrA
FCDJCBPM_03768	gene	306	yqjD			
FCDJCBPM_03768	CDS	306	yqjD		COG4575	putative protein YqjD
FCDJCBPM_03769	gene	477				
FCDJCBPM_03769	CDS	477				hypothetical protein
FCDJCBPM_03770	gene	288				
FCDJCBPM_03770	CDS	288				hypothetical protein
FCDJCBPM_03771	gene	684	hchA_2			
FCDJCBPM_03771	CDS	684	hchA_2	3.5.1.124		Protein/nucleic acid deglycase HchA
FCDJCBPM_03772	gene	648	nemR_1			
FCDJCBPM_03772	CDS	648	nemR_1			HTH-type transcriptional repressor NemR
FCDJCBPM_03773	gene	396	yqjF			
FCDJCBPM_03773	CDS	396	yqjF		COG2259	Inner membrane protein YqjF
FCDJCBPM_03774	gene	999	yqjG			
FCDJCBPM_03774	CDS	999	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
FCDJCBPM_03775	gene	891	yhaJ			
FCDJCBPM_03775	CDS	891	yhaJ			HTH-type transcriptional regulator YhaJ
FCDJCBPM_03776	gene	717	yhaK			
FCDJCBPM_03776	CDS	717	yhaK		COG1741	Pirin-like protein YhaK
FCDJCBPM_03777	gene	867	rsmI			
FCDJCBPM_03777	CDS	867	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
FCDJCBPM_03778	gene	2136	lpoA			
FCDJCBPM_03778	CDS	2136	lpoA		COG3107	Penicillin-binding protein activator LpoA
FCDJCBPM_03779	gene	393				
FCDJCBPM_03779	CDS	393				hypothetical protein
FCDJCBPM_03780	gene	591	diaA			
FCDJCBPM_03780	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
FCDJCBPM_03781	gene	576				
FCDJCBPM_03781	CDS	576				hypothetical protein
FCDJCBPM_03782	gene	732	mtgA			
FCDJCBPM_03782	CDS	732	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
FCDJCBPM_03783	gene	654	elbB			
FCDJCBPM_03783	CDS	654	elbB	4.2.1.-	COG3155	Glyoxalase ElbB
FCDJCBPM_03784	gene	2343	arcB			
FCDJCBPM_03784	CDS	2343	arcB	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
FCDJCBPM_03785	gene	942				
FCDJCBPM_03785	CDS	942				hypothetical protein
FCDJCBPM_03786	gene	4461	gltB			
FCDJCBPM_03786	CDS	4461	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
FCDJCBPM_03787	gene	1419	gltD			
FCDJCBPM_03787	CDS	1419	gltD	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
FCDJCBPM_03788	gene	495	sspB			
FCDJCBPM_03788	CDS	495	sspB		COG2969	Stringent starvation protein B
FCDJCBPM_03789	gene	642	sspA			
FCDJCBPM_03789	CDS	642	sspA		COG0625	Stringent starvation protein A
FCDJCBPM_03790	gene	393	rpsI			
FCDJCBPM_03790	CDS	393	rpsI		COG0103	30S ribosomal protein S9
FCDJCBPM_03791	gene	429	rplM			
FCDJCBPM_03791	CDS	429	rplM		COG0102	50S ribosomal protein L13
FCDJCBPM_03792	gene	1140	zapE			
FCDJCBPM_03792	CDS	1140	zapE		COG1485	Cell division protein ZapE
FCDJCBPM_03793	gene	405	yhcB			
FCDJCBPM_03793	CDS	405	yhcB		COG3105	Inner membrane protein YhcB
FCDJCBPM_03794	gene	1371	degQ			
FCDJCBPM_03794	CDS	1371	degQ	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
FCDJCBPM_03795	gene	1065	degS			
FCDJCBPM_03795	CDS	1065	degS	3.4.21.107	COG0265	Serine endoprotease DegS
FCDJCBPM_03796	gene	1260	murA			
FCDJCBPM_03796	CDS	1260	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
FCDJCBPM_03797	gene	255	ibaG			
FCDJCBPM_03797	CDS	255	ibaG		COG5007	Acid stress protein IbaG
FCDJCBPM_03798	gene	309	mlaB			
FCDJCBPM_03798	CDS	309	mlaB		COG3113	Intermembrane phospholipid transport system binding protein MlaB
FCDJCBPM_03799	gene	636	mlaC			
FCDJCBPM_03799	CDS	636	mlaC		COG2854	Intermembrane phospholipid transport system binding protein MlaC
FCDJCBPM_03800	gene	606	mlaD			
FCDJCBPM_03800	CDS	606	mlaD		COG1463	Intermembrane phospholipid transport system binding protein MlaD
FCDJCBPM_03801	gene	783	mlaE			
FCDJCBPM_03801	CDS	783	mlaE		COG0767	Intermembrane phospholipid transport system permease protein MlaE
FCDJCBPM_03802	gene	810	mlaF			
FCDJCBPM_03802	CDS	810	mlaF	3.6.3.-	COG1127	Intermembrane phospholipid transport system ATP-binding protein MlaF
FCDJCBPM_03803	gene	957	yrbG			
FCDJCBPM_03803	CDS	957	yrbG		COG0530	Inner membrane protein YrbG
FCDJCBPM_03804	gene	987	kdsD			
FCDJCBPM_03804	CDS	987	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
FCDJCBPM_03805	gene	564	kdsC			
FCDJCBPM_03805	CDS	564	kdsC	3.1.3.45	COG1778	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC
FCDJCBPM_03806	gene	579	lptC			
FCDJCBPM_03806	CDS	579	lptC		COG3117	Lipopolysaccharide export system protein LptC
FCDJCBPM_03807	gene	552	lptA			
FCDJCBPM_03807	CDS	552	lptA		COG1934	Lipopolysaccharide export system protein LptA
FCDJCBPM_03808	gene	726	lptB_2			
FCDJCBPM_03808	CDS	726	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
FCDJCBPM_03809	gene	1434	rpoN			
FCDJCBPM_03809	CDS	1434	rpoN		COG1508	RNA polymerase sigma-54 factor
FCDJCBPM_03810	gene	288	hpf			
FCDJCBPM_03810	CDS	288	hpf		COG1544	Ribosome hibernation promoting factor
FCDJCBPM_03811	gene	462	ptsN			
FCDJCBPM_03811	CDS	462	ptsN		COG1762	Nitrogen regulatory protein
FCDJCBPM_03812	gene	855	rapZ			
FCDJCBPM_03812	CDS	855	rapZ		COG1660	RNase adapter protein RapZ
FCDJCBPM_03813	gene	273	ptsO			
FCDJCBPM_03813	CDS	273	ptsO		COG1925	Phosphocarrier protein NPr
FCDJCBPM_03814	gene	315				
FCDJCBPM_03814	CDS	315				hypothetical protein
FCDJCBPM_03815	gene	603	ompX_2			
FCDJCBPM_03815	CDS	603	ompX_2		COG3637	Outer membrane protein X
FCDJCBPM_03816	gene	1116				
FCDJCBPM_03816	CDS	1116		1.-.-.-		NADH oxidase
FCDJCBPM_03817	gene	393				
FCDJCBPM_03817	CDS	393				hypothetical protein
FCDJCBPM_03818	gene	282				
FCDJCBPM_03818	CDS	282				hypothetical protein
FCDJCBPM_03819	gene	1443	aldA			
FCDJCBPM_03819	CDS	1443	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
FCDJCBPM_03820	gene	1089				
FCDJCBPM_03820	CDS	1089				hypothetical protein
FCDJCBPM_03821	gene	435				
FCDJCBPM_03821	CDS	435				hypothetical protein
FCDJCBPM_03822	gene	1203				
FCDJCBPM_03822	CDS	1203				hypothetical protein
FCDJCBPM_03823	gene	435				
FCDJCBPM_03823	CDS	435				hypothetical protein
